OBJECTID,COMPLEX_NAME,ORGANIZATION_NAME,UNIT_NAME,UNIT_TYPE,INTEREST_TYPE1,INTEREST_TYPE2,ACRES,SHAPE.AREA,SHAPE.LEN
5122,VALLEY CITY WMD,SIBLEY LAKE NATIONAL WILDLIFE REFUGE,Sibley Lake National Wildlife Refuge,NWR,Easement, ,992.50168305,0.00047968600579349904,0.113752803260375
5122,VALLEY CITY WMD,SIBLEY LAKE NATIONAL WILDLIFE REFUGE,Sibley Lake National Wildlife Refuge,NWR,Easement, ,992.50168305,0.00047968600579349904,0.113752803260375
5123,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,811.36158366,0.000393343433904769,0.0870099133908717
5123,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,811.36158366,0.000393343433904769,0.0870099133908717
5124,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,191.84816854,9.2975103272188e-05,0.0453476903542488
5124,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,191.84816854,9.2975103272188e-05,0.0453476903542488
5125,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement, ,79.28624436,3.8416631282141497e-05,0.0250901422555253
5125,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement, ,79.28624436,3.8416631282141497e-05,0.0250901422555253
5126,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement, ,160.35466345,7.7696109461547e-05,0.035948367129862
5126,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement, ,160.35466345,7.7696109461547e-05,0.035948367129862
5127,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement, ,160.64668651,7.784962976369201e-05,0.0359840773213694
5127,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement, ,160.64668651,7.784962976369201e-05,0.0359840773213694
5128,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,131.29354072,6.363169645483399e-05,0.0341301380539029
5128,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,131.29354072,6.363169645483399e-05,0.0341301380539029
5129,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,154.20272872,7.4775002483914e-05,0.0372095400404039
5129,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,154.20272872,7.4775002483914e-05,0.0372095400404039
5130,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Owned, ,4.8021429000000015,2.328495069644e-06,0.007302632801133002
5130,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Owned, ,4.8021429000000015,2.328495069644e-06,0.007302632801133002
5131,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,309.52232829,0.000150041114074869,0.0496956645818757
5131,ARROWWOOD COMPLEX,JOHNSON LAKE NATIONAL WILDLIFE REFUGE,Johnson Lake National Wildlife Refuge,NWR,Easement,17B,309.52232829,0.000150041114074869,0.0496956645818757
5132,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,78.41868655,3.8199436160617997e-05,0.025077605018492
5132,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,78.41868655,3.8199436160617997e-05,0.025077605018492
5133,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,319.19053622,0.000155474150759177,0.0504648115812325
5133,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,319.19053622,0.000155474150759177,0.0504648115812325
5134,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,161.48455887,7.867362850183101e-05,0.0361468529510627
5134,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,161.48455887,7.867362850183101e-05,0.0361468529510627
5135,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,160.54638889,7.8217262096184e-05,0.0360585940076933
5135,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,160.54638889,7.8217262096184e-05,0.0360585940076933
5136,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,161.29500055,7.85696835573285e-05,0.0361497659187886
5136,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,161.29500055,7.85696835573285e-05,0.0361497659187886
5137,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,160.44996769,7.8147182558009e-05,0.0361630834042802
5137,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,160.44996769,7.8147182558009e-05,0.0361630834042802
5138,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,120.37565115,5.8637604036549e-05,0.0365916414533788
5138,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,120.37565115,5.8637604036549e-05,0.0365916414533788
5139,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,44.27559482,2.1568395033853e-05,0.0190493977174766
5139,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,44.27559482,2.1568395033853e-05,0.0190493977174766
5140,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,8.33634376,4.060383080929e-06,0.0137313062552349
5140,DEVILS LAKE WMD,LAMBS LAKE NATIONAL WILDLIFE REFUGE,Lambs Lake National Wildlife Refuge,NWR,Easement,F,8.33634376,4.060383080929e-06,0.0137313062552349
5141,DEVILS LAKE WMD,LITTLE GOOSE NATIONAL WILDLIFE REFUGE,Little Goose National Wildlife Refuge,NWR,Easement, ,39.59030356,1.9284657903867002e-05,0.0179425372570939
5141,DEVILS LAKE WMD,LITTLE GOOSE NATIONAL WILDLIFE REFUGE,Little Goose National Wildlife Refuge,NWR,Easement, ,39.59030356,1.9284657903867002e-05,0.0179425372570939
5142,DEVILS LAKE WMD,LITTLE GOOSE NATIONAL WILDLIFE REFUGE,Little Goose National Wildlife Refuge,NWR,Easement, ,87.78985594,4.2758111542292e-05,0.0280315821435562
5142,DEVILS LAKE WMD,LITTLE GOOSE NATIONAL WILDLIFE REFUGE,Little Goose National Wildlife Refuge,NWR,Easement, ,87.78985594,4.2758111542292e-05,0.0280315821435562
5143,DEVILS LAKE WMD,LITTLE GOOSE NATIONAL WILDLIFE REFUGE,Little Goose National Wildlife Refuge,NWR,Easement, ,159.88704898,7.787385472115799e-05,0.0360173397061258
5143,DEVILS LAKE WMD,LITTLE GOOSE NATIONAL WILDLIFE REFUGE,Little Goose National Wildlife Refuge,NWR,Easement, ,159.88704898,7.787385472115799e-05,0.0360173397061258
5144,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,75.11655401,3.66264526919875e-05,0.0243919033057095
5144,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,75.11655401,3.66264526919875e-05,0.0243919033057095
5145,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,142.92731033,6.9688001534903e-05,0.0618016011898622
5145,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,142.92731033,6.9688001534903e-05,0.0618016011898622
5146,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,79.64735637,3.8829030512994e-05,0.0287544747198819
5146,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,79.64735637,3.8829030512994e-05,0.0287544747198819
5147,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,131.26068908,6.3986500045482e-05,0.0403187466620157
5147,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,131.26068908,6.3986500045482e-05,0.0403187466620157
5148,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,8.49983181,4.1433950889855e-06,0.0127461119470667
5148,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,8.49983181,4.1433950889855e-06,0.0127461119470667
5149,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,156.38082452,7.622391224955551e-05,0.0355998437570691
5149,DEVILS LAKE WMD,KELLYS SLOUGH NATIONAL WILDLIFE REFUGE,Kellys Slough National Wildlife Refuge,NWR,Easement, ,156.38082452,7.622391224955551e-05,0.0355998437570691
5150,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,594.35932684,0.00029132550758758,0.125708965097058
5150,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,594.35932684,0.00029132550758758,0.125708965097058
5151,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,823.70858946,0.000403603606611395,0.102855524648495
5151,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,823.70858946,0.000403603606611395,0.102855524648495
5152,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,53.85471982,2.6392700531048494e-05,0.0272030297021339
5152,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,53.85471982,2.6392700531048494e-05,0.0272030297021339
5153,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,224.33859267,0.00010993092387468399,0.0600846192809578
5153,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,224.33859267,0.00010993092387468399,0.0600846192809578
5154,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,26.53999681,1.30054980502135e-05,0.0143207165834979
5154,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,26.53999681,1.30054980502135e-05,0.0143207165834979
5155,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,41.05945014,2.0119272471367e-05,0.0231735426122617
5155,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,41.05945014,2.0119272471367e-05,0.0231735426122617
5156,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,545.6603709,0.00026727824804842297,0.0910189953805428
5156,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,545.6603709,0.00026727824804842297,0.0910189953805428
5157,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,3.2826666,1.6081973667344998e-06,0.00564334476664225
5157,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,3.2826666,1.6081973667344998e-06,0.00564334476664225
5158,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,126.01112508,6.1724029567838e-05,0.0383438520267461
5158,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Easement, ,126.01112508,6.1724029567838e-05,0.0383438520267461
5159,DEVILS LAKE WMD,ROSE LAKE NATIONAL WILDLIFE REFUGE,Rose Lake National Wildlife Refuge,NWR,Easement,F,81.36483445,3.96818645780485e-05,0.0348419921773302
5159,DEVILS LAKE WMD,ROSE LAKE NATIONAL WILDLIFE REFUGE,Rose Lake National Wildlife Refuge,NWR,Easement,F,81.36483445,3.96818645780485e-05,0.0348419921773302
5160,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,286.34933826,0.000140350323678964,0.0620172346844645
5160,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,286.34933826,0.000140350323678964,0.0620172346844645
5161,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,385.7331923,0.000188836207590024,0.0532217954632602
5161,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,385.7331923,0.000188836207590024,0.0532217954632602
5162,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,162.92614772,7.97511757648415e-05,0.0436634030442599
5162,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,162.92614772,7.97511757648415e-05,0.0436634030442599
5163,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,200.03494845,9.793487510410301e-05,0.0433513871203801
5163,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,200.03494845,9.793487510410301e-05,0.0433513871203801
5164,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,238.91885017,0.00011693600849618,0.0469744580873878
5164,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,238.91885017,0.00011693600849618,0.0469744580873878
5165,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,161.92566712,7.9264849615913e-05,0.0362759933150914
5165,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,161.92566712,7.9264849615913e-05,0.0362759933150914
5166,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,319.19169014,0.000156411273715935,0.0614047970292236
5166,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,319.19169014,0.000156411273715935,0.0614047970292236
5167,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,318.69230762,0.000156134507293853,0.0576735198465405
5167,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,318.69230762,0.000156134507293853,0.0576735198465405
5168,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,159.07658096,7.7923305439121e-05,0.0360338650992045
5168,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,159.07658096,7.7923305439121e-05,0.0360338650992045
5169,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,235.48719058,0.000115326788105074,0.0507082645237848
5169,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,235.48719058,0.000115326788105074,0.0507082645237848
5170,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,85.07621259,4.16689365321265e-05,0.0259897729559442
5170,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,85.07621259,4.16689365321265e-05,0.0259897729559442
5171,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,159.9887988,7.832693543173101e-05,0.0360715622249815
5171,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,159.9887988,7.832693543173101e-05,0.0360715622249815
5172,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,120.87543831,5.91869697372905e-05,0.0362778733954771
5172,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,120.87543831,5.91869697372905e-05,0.0362778733954771
5173,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,119.36843966,5.8441444496717006e-05,0.046449698854043
5173,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,119.36843966,5.8441444496717006e-05,0.046449698854043
5174,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,72.76957544,3.56186821747765e-05,0.0348609275628082
5174,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,72.76957544,3.56186821747765e-05,0.0348609275628082
5175,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,120.68165962,5.9086777318326e-05,0.0417840426666666
5175,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,120.68165962,5.9086777318326e-05,0.0417840426666666
5176,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,188.14017194,9.20917704030835e-05,0.0410877676496161
5176,DEVILS LAKE WMD,SILVER LAKE NATIONAL WILDLIFE REFUGE,Silver Lake National Wildlife Refuge,NWR,Easement, ,188.14017194,9.20917704030835e-05,0.0410877676496161
5177,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,160.49151776,7.885238265265e-05,0.0362451279786494
5177,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,160.49151776,7.885238265265e-05,0.0362451279786494
5178,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,159.29530136,7.82529775766005e-05,0.0360229887229876
5178,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,159.29530136,7.82529775766005e-05,0.0360229887229876
5179,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,2.77824703,1.3648021410835e-06,0.0150153935214984
5179,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,2.77824703,1.3648021410835e-06,0.0150153935214984
5180,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,162.34548899,7.97520410697755e-05,0.0364179834853615
5180,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,162.34548899,7.97520410697755e-05,0.0364179834853615
5181,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,158.45547352,7.7840353082014e-05,0.0360269747453434
5181,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,158.45547352,7.7840353082014e-05,0.0360269747453434
5182,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,157.07722092,7.7162726396969e-05,0.0358294315690277
5182,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,157.07722092,7.7162726396969e-05,0.0358294315690277
5183,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,2.85933991,1.404634103791e-06,0.0148136174579539
5183,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,2.85933991,1.404634103791e-06,0.0148136174579539
5184,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,3.01928015,1.483242532234e-06,0.0049398953575206
5184,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,3.01928015,1.483242532234e-06,0.0049398953575206
5185,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,1507.44662403,0.000740347973849561,0.23417394051147894
5185,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,1507.44662403,0.000740347973849561,0.23417394051147894
5186,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,0.52161035,2.56219706882e-07,0.0021769621363721
5186,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,0.52161035,2.56219706882e-07,0.0021769621363721
5187,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,420.97435228,0.00020674471372298,0.0723616135464899
5187,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,420.97435228,0.00020674471372298,0.0723616135464899
5188,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,265.91626428,0.000130610815651856,0.0492647176281203
5188,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,265.91626428,0.000130610815651856,0.0492647176281203
5189,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,13.61880654,6.689079980061e-06,0.0213532739941261
5189,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,13.61880654,6.689079980061e-06,0.0213532739941261
5190,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Easement, ,3426.34111699,0.00168196465267085,0.193028383588928
5190,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Easement, ,3426.34111699,0.00168196465267085,0.193028383588928
5191,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,367.29777842,0.000180376319900633,0.0695515240331031
5191,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,367.29777842,0.000180376319900633,0.0695515240331031
5192,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,4.86191038,2.3873548734575e-06,0.00980359551710466
5192,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,4.86191038,2.3873548734575e-06,0.00980359551710466
5193,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,156.24865036,7.6719456908776e-05,0.062539616354056
5193,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,156.24865036,7.6719456908776e-05,0.062539616354056
